Id,SalePrice
1461,117681.29850638373
1462,153258.05838790938
1463,174929.29850638373
1464,181610.05838790938
1465,220414.05838790938
1466,166538.05838790938
1467,175306.37854587517
1468,152274.05838790938
1469,208130.05838790938
1470,109105.29850638373
1471,182923.55838790938
1472,97098.05838790938
1473,93898.05838790938
1474,148586.05838790938
1475,108234.05838790938
1476,355482.0583879094
1477,286234.0583879094
1478,303786.0583879094
1479,306498.0583879094
1480,468714.0583879093
1481,317782.0583879094
1482,220826.05838790938
1483,180906.05838790938
1484,164642.05838790938
1485,183946.05838790938
1486,195522.05838790938
1487,321914.0583879094
1488,225946.05838790938
1489,214002.05838790938
1490,244458.05838790938
1491,209338.05838790938
1492,103018.05838790938
1493,178014.37854587517
1494,324138.0583879094
1495,287434.0583879094
1496,235434.05838790938
1497,173674.05838790938
1498,181418.05838790938
1499,157514.05838790938
1500,144682.05838790938
1501,203210.05838790938
1502,134530.05838790938
1503,313386.0583879094
1504,237154.05838790938
1505,224330.05838790938
1506,186042.05838790938
1507,261818.05838790938
1508,208634.05838790938
1509,152580.2184668923
1510,148122.05838790938
1511,171626.05838790938
1512,187694.37854587517
1513,148074.05838790938
1514,172618.05838790938
1515,211656.2184668923
1516,151066.05838790938
1517,171134.05838790938
1518,110970.05838790938
1519,229073.29850638373
1520,131814.3785458752
1521,136174.05838790938
1522,191060.2184668923
1523,103226.05838790938
1524,113242.05838790938
1525,113240.21846689227
1526,109594.05838790938
1527,102362.05838790938
1528,124724.21846689227
1529,164170.05838790938
1530,217210.05838790938
1531,140874.05838790938
1532,98977.29850638373
1533,181386.05838790938
1534,121578.05838790938
1535,150538.05838790938
1536,96458.05838790938
1537,54442.058387909376
1538,160810.05838790938
1539,210794.05838790938
1540,131818.05838790938
1541,140426.05838790938
1542,151521.29850638373
1543,204778.05838790938
1544,87777.29850638373
1545,124273.29850638373
1546,148050.05838790938
1547,160042.05838790938
1548,152938.05838790938
1549,137578.05838790938
1550,145569.29850638373
1551,114058.05838790938
1552,158062.37854587517
1553,165994.05838790938
1554,113630.37854587518
1555,165570.05838790938
1556,77354.05838790938
1557,128330.05838790938
1558,98401.29850638373
1559,58218.058387909376
1560,135850.05838790938
1561,131562.05838790938
1562,135058.05838790938
1563,126170.05838790938
1564,171682.05838790938
1565,139617.29850638373
1566,244074.05838790938
1567,65130.058387909376
1568,235946.05838790938
1569,122618.05838790938
1570,128609.29850638373
1571,97761.29850638373
1572,149610.05838790938
1573,271450.0583879094
1574,139626.05838790938
1575,248161.29850638373
1576,235926.05838790938
1577,183706.05838790938
1578,137114.05838790938
1579,142398.3785458752
1580,188466.05838790938
1581,150071.29850638373
1582,126401.29850638373
1583,301096.0583879094
1584,222698.05838790938
1585,138958.05838790938
1586,64426.058387909376
1587,97825.29850638373
1588,161569.29850638373
1589,99562.05838790938
1590,128874.05838790938
1591,95521.29850638373
1592,121185.29850638373
1593,127914.05838790938
1594,1.5589000708915024e+17
1595,121418.05838790938
1596,237514.05838790938
1597,201226.05838790938
1598,213978.05838790938
1599,199410.05838790938
1600,181898.05838790938
1601,52842.058387909376
1602,126849.29850638373
1603,37226.058387909376
1604,274970.0583879094
1605,235634.05838790938
1606,158302.37854587517
1607,161322.05838790938
1608,201322.05838790938
1609,203370.05838790938
1610,147498.05838790938
1611,129514.05838790938
1612,184442.05838790938
1613,157178.05838790938
1614,132650.05838790938
1615,87946.05838790938
1616,69098.05838790938
1617,77962.05838790938
1618,127210.05838790938
1619,148913.29850638373
1620,182506.05838790938
1621,134980.21846689226
1622,140854.05838790938
1623,267076.21846689226
1624,218186.05838790938
1625,120194.05838790938
1626,170122.05838790938
1627,185178.05838790938
1628,276362.0583879094
1629,171114.05838790938
1630,371594.0583879094
1631,254066.05838790938
1632,262714.0583879094
1633,173594.05838790938
1634,176866.05838790938
1635,171962.05838790938
1636,140350.05838790938
1637,195498.05838790938
1638,190250.05838790938
1639,176314.05838790938
1640,247434.05838790938
1641,175402.05838790938
1642,246314.05838790938
1643,225572.05838790938
1644,225322.05838790938
1645,240514.05838790938
1646,151236.2184668923
1647,140810.05838790938
1648,125906.05838790938
1649,127530.05838790938
1650,106078.37854587518
1651,104196.21846689227
1652,96266.05838790938
1653,98890.05838790938
1654,153514.05838790938
1655,138922.05838790938
1656,142026.05838790938
1657,159626.05838790938
1658,152810.05838790938
1659,124106.05838790938
1660,150730.05838790938
1661,419998.0583879094
1662,379146.0583879094
1663,369434.0583879094
1664,509162.0583879093
1665,306986.0583879094
1666,326346.0583879094
1667,361962.0583879094
1668,340010.0583879094
1669,309642.0583879094
1670,340490.0583879094
1671,297850.0583879094
1672,407041.2985063837
1673,310314.0583879094
1674,268954.0583879094
1675,225130.05838790938
1676,222618.05838790938
1677,229754.05838790938
1678,470282.0583879093
1679,377546.0583879094
1680,317786.0583879094
1681,255130.05838790938
1682,325754.0583879094
1683,205018.05838790938
1684,173066.05838790938
1685,176394.05838790938
1686,159354.05838790938
1687,173322.05838790938
1688,185530.05838790938
1689,189113.29850638373
1690,192178.05838790938
1691,179986.05838790938
1692,246254.05838790938
1693,185786.05838790938
1694,170754.05838790938
1695,165498.05838790938
1696,271034.0583879094
1697,165642.05838790938
1698,347554.0583879094
1699,339226.0583879094
1700,268154.0583879094
1701,284778.0583879094
1702,246138.05838790938
1703,231658.05838790938
1704,279706.0583879094
1705,238506.05838790938
1706,165982.37854587517
1707,225330.05838790938
1708,209370.05838790938
1709,257850.05838790938
1710,222234.05838790938
1711,253866.05838790938
1712,261585.05838790938
1713,268010.0583879094
1714,215866.05838790938
1715,208690.05838790938
1716,193850.05838790938
1717,174538.05838790938
1718,152906.05838790938
1719,230394.05838790938
1720,248794.05838790938
1721,154026.05838790938
1722,119914.05838790938
1723,145258.05838790938
1724,226274.05838790938
1725,242938.05838790938
1726,184714.05838790938
1727,163450.05838790938
1728,159366.05838790938
1729,168206.05838790938
1730,158698.05838790938
1731,121893.29850638373
1732,130426.05838790938
1733,119322.05838790938
1734,125825.29850638373
1735,104292.21846689227
1736,98394.05838790938
1737,293025.2985063837
1738,256942.3785458752
1739,258282.05838790938
1740,223034.05838790938
1741,193138.05838790938
1742,176522.05838790938
1743,172714.05838790938
1744,312552.0583879094
