Id,SalePrice
1461,121472.37945986907
1462,160895.37460978422
1463,178718.33974207065
1464,181564.77385270278
1465,197915.35757654763
1466,170405.4064153257
1467,161750.82665495633
1468,151377.91946602118
1469,187160.80746610396
1470,129846.81844944142
1471,205735.8661095434
1472,96233.56511389586
1473,93816.5880077467
1474,151610.7262322773
1475,139032.34209367094
1476,419275.0904510131
1477,279895.1771159614
1478,307375.8593156639
1479,274090.60060790787
1480,490513.73353682127
1481,323473.5722376144
1482,214127.09087046867
1483,163444.18339613808
1484,175889.8296318824
1485,177926.61091993705
1486,193539.66763689733
1487,364487.3994381068
1488,236433.6861053371
1489,207115.6267718724
1490,220160.67212071997
1491,193818.37094879185
1492,92718.67778630638
1493,186871.8001602303
1494,295169.1296167675
1495,288656.59442889947
1496,240134.22727312977
1497,181782.15940163456
1498,166077.45443612942
1499,164810.2313126842
1500,143687.73311326405
1501,166163.91290222763
1502,162789.33006286554
1503,303743.7323710608
1504,225051.55439714444
1505,215587.8601434455
1506,187489.54100174742
1507,224696.92589829108
1508,192801.41747003736
1509,169780.3748678608
1510,145083.78469949946
1511,144121.6444793335
1512,175931.93302356076
1513,142965.55045787222
1514,157931.56080913031
1515,194239.9251660878
1516,164399.4991322474
1517,162645.60639153016
1518,137873.76376802078
1519,224893.58198202864
1520,136555.3761190629
1521,136501.6943997365
1522,167207.3896555339
1523,106719.07635747863
1524,116283.00861547126
1525,125207.23759171112
1526,117535.4900732994
1527,106085.35056555398
1528,135140.29434179998
1529,146233.38493029893
1530,178710.6307924865
1531,106048.23439731327
1532,106572.12176615011
1533,141308.08024046323
1534,118398.3582767188
1535,156923.8603885822
1536,108494.26833398407
1537,73253.35709900928
1538,184282.68789615075
1539,219736.70381528765
1540,99288.3295021324
1541,137507.34556442357
1542,132317.6985531803
1543,226802.35880908044
1544,88416.56519681585
1545,106121.70212911813
1546,126948.19069055085
1547,137561.923437345
1548,134479.4116869611
1549,113937.1700592399
1550,135817.45001087128
1551,122580.38158522821
1552,132002.70669529078
1553,163815.46355164322
1554,110017.28946737653
1555,165855.94697075785
1556,85111.33424938853
1557,114606.43166601182
1558,99157.58199279194
1559,92430.62535076475
1560,136280.1246767273
1561,138134.79519759872
1562,127753.12269659062
1563,122236.47992490638
1564,156694.20363613256
1565,148545.16976833733
1566,223100.6197454023
1567,86755.72477557145
1568,216257.55366094105
1569,135603.21921684203
1570,136884.7039075115
1571,121548.95577305158
1572,149781.56358746038
1573,273592.4358761877
1574,122554.74355339345
1575,232188.09550026493
1576,224007.22058198025
1577,200319.4034921472
1578,142579.68646818367
1579,143308.57935498108
1580,192220.5899911775
1581,151437.18937424663
1582,129491.47543269933
1583,337834.5868755984
1584,234466.50046987165
1585,143782.7701791787
1586,82542.31536497001
1587,94959.75143715757
1588,154676.84565189428
1589,98720.72802330686
1590,136928.9139833915
1591,101753.01116894445
1592,121660.91748286347
1593,135925.99211506455
1594,119834.62906118784
1595,115202.00510727505
1596,241382.87649580833
1597,186706.68140897638
1598,217010.8999946738
1599,200101.253508843
1600,193572.9205041067
1601,73822.76555405301
1602,110438.87487243304
1603,84848.8285712856
1604,280572.48490729823
1605,245627.87021636553
1606,164334.02897470546
1607,186220.37532718084
1608,214648.29711788913
1609,201776.2885053158
1610,142610.56008074532
1611,142774.20070548204
1612,170493.65200328175
1613,153537.5846880672
1614,125628.7826028255
1615,90879.99073742777
1616,70421.39658436223
1617,93433.18247403846
1618,121313.29109843375
1619,141984.1968154476
1620,154275.94632523996
1621,126929.07206243022
1622,137821.5746303706
1623,298620.96380509046
1624,213238.1714963935
1625,128601.17464043274
1626,166731.31921398704
1627,178741.34958930995
1628,279820.16354218853
1629,176890.14747002706
1630,369630.5827139958
1631,221381.0195092206
1632,250184.36904692676
1633,169437.35427265152
1634,175846.46593472833
1635,181835.9967748378
1636,153264.9832989545
1637,172547.93701511226
1638,217381.85562469697
1639,178585.1986952366
1640,260432.59846608504
1641,179624.1136454616
1642,216316.03824387153
1643,217965.03225715412
1644,223221.07736665843
1645,181434.96968381136
1646,154784.17020519212
1647,169395.22034528462
1648,132632.42029219927
1649,137320.14708513007
1650,114059.33337038173
1651,123532.98140107613
1652,97826.8552892641
1653,98535.56390977463
1654,154034.75927600375
1655,155591.57245634642
1656,142356.1887109455
1657,150117.78838710175
1658,145631.28656803665
1659,145207.0326874917
1660,150139.94058559914
1661,444112.53011154936
1662,451277.9987636106
1663,390939.3172028981
1664,367504.9740429835
1665,315703.22604624985
1666,327547.2043726665
1667,355994.52499975386
1668,336079.41920190584
1669,305849.7762237025
1670,350765.5519141958
1671,252049.19102856782
1672,455974.7828568656
1673,301138.4986971822
1674,240908.61213000663
1675,178754.33868298022
1676,176186.8763405788
1677,212826.03123784065
1678,449559.32264880685
1679,382954.5671339937
1680,328315.5985896758
1681,269341.70124863245
1682,308291.7565179487
1683,179729.9928896643
1684,175963.11181114533
1685,169786.1199798101
1686,175396.5039841431
1687,173513.18409972003
1688,185285.0485455016
1689,190067.84866833035
1690,184826.38179643912
1691,180125.4114258044
1692,281373.05310869974
1693,174764.34186533742
1694,176872.4317507196
1695,160622.93072662808
1696,275903.12233551114
1697,162648.40783727317
1698,384632.53304767946
1699,321209.0593665334
1700,244796.9763244554
1701,254714.8397524184
1702,263551.93659479433
1703,248000.59585976528
1704,296579.31253120146
1705,234779.4810262177
1706,428649.61407641595
1707,221504.7779646918
1708,202042.5594073308
