Id,SalePrice
1461,127313.755
1462,155279.83
1463,181823.1875
1464,182513.395
1465,197402.4825
1466,183602.5725
1467,167971.535
1468,176105.6075
1469,184000.9475
1470,120414.2825
1471,195358.2225
1472,94680.0
1473,96176.915
1474,154035.475
1475,143428.785
1476,389315.72
1477,250856.9525
1478,302307.08
1479,250877.7325
1480,450168.02
1481,308757.05
1482,208261.2575
1483,176065.5025
1484,178153.115
1485,172033.3575
1486,200377.6925
1487,328125.6875
1488,238957.685
1489,211077.695
1490,198888.0225
1491,191921.98
1492,98819.0375
1493,174221.95
1494,300279.6725
1495,296049.0725
1496,230565.7875
1497,194353.4275
1498,154001.27
1499,153022.18
1500,150915.82
1501,173714.1725
1502,167404.9925
1503,298741.64
1504,230924.65
1505,217946.18
1506,185313.2825
1507,223328.7825
1508,199593.555
1509,164495.9825
1510,151189.53
1511,151939.185
1512,172297.955
1513,147058.155
1514,159725.2925
1515,178127.595
1516,160051.99
1517,155264.7925
1518,129450.2675
1519,224180.6425
1520,139570.8125
1521,144506.9375
1522,160299.31
1523,115185.935
1524,121899.895
1525,124802.3775
1526,129868.23
1527,103144.32
1528,129167.54
1529,142691.025
1530,166696.25
1531,133590.4025
1532,107877.705
1533,146007.81
1534,115267.3825
1535,158432.01
1536,116375.53
1537,79410.5125
1538,181601.18
1539,243344.7475
1540,114978.9175
1541,148265.3075
1542,141709.0325
1543,220470.8
1544,80845.8325
1545,105084.665
1546,121827.4025
1547,140407.6375
1548,136244.055
1549,114553.5825
1550,140696.1775
1551,116647.5275
1552,146728.9925
1553,143363.4975
1554,116076.9175
1555,169304.195
1556,96908.985
1557,125733.38
1558,93742.88
1559,119807.13
1560,149980.915
1561,153191.605
1562,126169.915
1563,124260.395
1564,166230.845
1565,155920.1925
1566,219022.565
1567,79387.4975
1568,227135.82
1569,150072.26
1570,130412.8725
1571,133305.7975
1572,147128.825
1573,240502.1075
1574,114960.05
1575,211811.09
1576,217135.27
1577,206121.8575
1578,148319.0525
1579,144546.9275
1580,191492.2875
1581,141879.5
1582,129493.975
1583,329458.6325
1584,240261.5775
1585,140406.275
