Id,SalePrice
1461,129000.0
1462,155000.0
1463,193000.0
1464,181000.0
1465,213500.0
1466,193000.0
1467,141000.0
1468,177000.0
1469,210000.0
1470,129500.0
1471,207000.0
1472,83000.0
1473,79900.0
1474,148500.0
1475,139400.0
1476,611657.0
1477,232000.0
1478,320000.0
1479,232000.0
1480,386250.0
1481,253293.0
1482,202500.0
1483,176432.0
1484,216000.0
1485,180000.0
1486,225000.0
1487,410000.0
1488,250000.0
1489,250580.0
1490,218000.0
1491,176500.0
1492,109500.0
1493,130500.0
1494,337000.0
1495,359100.0
1496,335000.0
1497,208900.0
1498,151000.0
1499,155000.0
1500,80000.0
1501,177500.0
1502,175500.0
1503,372402.0
1504,210000.0
1505,214000.0
1506,181000.0
1507,151400.0
1508,190000.0
1509,155000.0
1510,143000.0
1511,170000.0
1512,175000.0
1513,167000.0
1514,157900.0
1515,191000.0
1516,185000.0
1517,158000.0
1518,142953.0
1519,232000.0
1520,148000.0
1521,160000.0
1522,167000.0
1523,105000.0
1524,143250.0
1525,62383.0
1526,114500.0
1527,109008.0
1528,120000.0
1529,157000.0
1530,167000.0
1531,117000.0
1532,119900.0
1533,167500.0
1534,134900.0
1535,143000.0
1536,125000.0
1537,60000.0
1538,168000.0
1539,122000.0
1540,107500.0
1541,179200.0
1542,136900.0
1543,167500.0
1544,90350.0
1545,80000.0
1546,125500.0
1547,139000.0
1548,140000.0
1549,83500.0
1550,141500.0
1551,110500.0
1552,162900.0
1553,137000.0
1554,110000.0
1555,150000.0
1556,79000.0
1557,139000.0
1558,90350.0
1559,128000.0
1560,95000.0
1561,157900.0
1562,129000.0
1563,137000.0
1564,165000.0
1565,152000.0
1566,155835.0
1567,76000.0
1568,215000.0
1569,140000.0
1570,137500.0
1571,136000.0
1572,154000.0
1573,260000.0
1574,131500.0
1575,187500.0
1576,215000.0
1577,207500.0
1578,175500.0
1579,143750.0
1580,155835.0
1581,155000.0
1582,127500.0
1583,350000.0
1584,234000.0
1585,140000.0
1586,60000.0
1587,112000.0
1588,154000.0
1589,68500.0
1590,153337.0
1591,100000.0
1592,108480.0
1593,112500.0
1594,100000.0
1595,113000.0
1596,236000.0
1597,112000.0
1598,187500.0
1599,220000.0
1600,210000.0
1601,91000.0
1602,79900.0
1603,79900.0
1604,275000.0
1605,245350.0
1606,163000.0
1607,126000.0
1608,198900.0
1609,207500.0
1610,167500.0
1611,158500.0
1612,167500.0
1613,171500.0
1614,143000.0
1615,103200.0
1616,86000.0
1617,75000.0
1618,124500.0
1619,130000.0
1620,126000.0
1621,80000.0
1622,188700.0
1623,307000.0
1624,215000.0
1625,129000.0
1626,215000.0
1627,193000.0
1628,281213.0
1629,184000.0
1630,423000.0
1631,209500.0
1632,201000.0
1633,180000.0
1634,175900.0
1635,187500.0
1636,171500.0
1637,167500.0
1638,192000.0
1639,197900.0
1640,226000.0
1641,204000.0
1642,224900.0
1643,210000.0
1644,210000.0
1645,180000.0
1646,145000.0
1647,175500.0
1648,153500.0
1649,155000.0
1650,123600.0
1651,124500.0
1652,100000.0
1653,112500.0
1654,155000.0
1655,140000.0
1656,148500.0
1657,155000.0
