Id,SalePrice
1461,121472.3794598691
1462,160895.37460978425
1463,178718.33974207065
1464,181564.77385270278
1465,197915.3575765476
1466,170405.40641532568
1467,161750.82665495633
1468,151377.91946602115
1469,187160.80746610393
1470,129846.81844944142
1471,205735.86610954336
1472,96233.56511389585
1473,93816.58800774666
1474,151610.7262322773
1475,139032.34209367092
1476,419275.0904510132
1477,279895.17711596144
1478,307375.8593156639
1479,262492.9677283388
1480,489107.9203283454
1481,323473.5722376143
1482,214127.09087046864
1483,163444.1833961381
1484,175889.8296318824
1485,177926.61091993705
1486,193539.6676368973
1487,368274.8054726616
1488,236433.68610533705
1489,207115.62677187237
1490,220160.67212071997
1491,193818.37094879182
1492,92718.67778630639
1493,186871.8001602303
1494,295169.1296167676
1495,288656.5944288995
1496,240134.22727312977
1497,181782.15940163456
1498,166077.45443612942
1499,164810.2313126842
1500,143687.73311326408
1501,166163.91290222763
1502,162789.33006286554
1503,303743.73237106093
1504,225051.55439714444
1505,215587.8601434455
1506,187489.54100174742
1507,224696.92589829108
1508,192801.41747003736
1509,169780.37486786078
1510,145083.78469949946
1511,144121.6444793335
1512,175931.93302356073
1513,142965.5504578722
1514,157931.56080913031
1515,194239.92516608778
1516,164399.4991322474
1517,162645.6063915302
1518,137873.76376802076
1519,224893.58198202864
1520,136555.3761190629
1521,136501.6943997365
1522,167207.38965553386
1523,106719.07635747867
1524,116283.00861547125
1525,125207.23759171115
1526,117535.49007329941
1527,106085.350565554
1528,135140.29434179998
1529,146233.38493029893
1530,178710.63079248648
1531,106048.23439731325
1532,106572.12176615013
1533,141308.08024046326
1534,118398.35827671886
1535,156923.86038858216
1536,108494.2683339841
1537,73253.35709900933
1538,184282.6878961507
1539,219736.7038152876
1540,99288.32950213242
1541,137507.34556442354
1542,132317.6985531803
1543,226802.35880908044
1544,88416.56519681583
1545,106121.70212911809
1546,126948.19069055087
1547,137561.92343734496
1548,134479.4116869611
1549,113937.17005923993
1550,135817.45001087125
1551,122580.3815852282
1552,132002.70669529075
1553,163815.46355164322
1554,110017.28946737654
1555,165855.94697075785
1556,85111.33424938859
1557,114606.4316660118
1558,99157.58199279188
1559,92430.62535076475
1560,136280.12467672728
1561,138134.7951975987
1562,127753.12269659065
1563,122236.47992490638
1564,156694.2036361326
1565,148545.1697683373
1566,223100.61974540228
1567,86611.36674920579
1568,216257.55366094105
1569,135603.21921684203
1570,136884.7039075115
1571,121548.9557730516
1572,149781.56358746038
1573,273592.43587618764
1574,122554.74355339348
1575,232188.09550026493
1576,224007.22058198025
1577,200319.4034921472
1578,142579.68646818367
1579,143308.5793549811
1580,192220.58999117743
1581,151437.18937424666
1582,129491.47543269933
1583,337834.58687559847
1584,234466.50046987165
1585,143782.77017917874
1586,82542.31536497004
1587,94959.75143715752
1588,154676.84565189428
1589,98720.72802330689
1590,136928.9139833915
1591,101753.01116894449
1592,121660.91748286349
1593,135925.99211506455
1594,119834.62906118779
1595,115202.00510727505
1596,241382.87649580833
1597,184670.860394011
1598,217010.8999946738
1599,200101.25350884296
1600,193572.92050410667
1601,73822.765554053
1602,110438.87487243302
1603,84848.82857128563
1604,280572.4849072983
1605,245627.87021636553
1606,164334.02897470546
1607,186220.37532718084
1608,214648.29711788907
1609,201776.28850531578
1610,142610.5600807453
1611,142774.20070548207
